region,func,w,lambda_eur,n_open,sum_y_lp,travelcost_multistart,travelcost_lp_relaxation,facilitycost_eur,totalcost_eur,mean_traveltime_min,frac_open,baseline_facilities,baseline_travelcost,on_pareto_frontier
Latvia,LOGISTIC,0.0022573,225.73,298,298.000,233647,233577,67268,300915,4.495,65,496,230313,True
Latvia,LOGISTIC,0.0025149,251.49,270,269.500,240366,240399,67902,308268,4.782,75,496,230313,True
Latvia,LOGISTIC,0.0031623,316.23,230,230.000,251497,251466,72733,324230,5.2843,8,496,230313,True
Latvia,LOGISTIC,0.005,500.00,177,177.330,273067,272771,88500,361567,6.0963,23,496,230313,True
Latvia,LOGISTIC,0.01,1000.00,126,126.050,309708,308659,126000,435708,7.2008,84,496,230313,True
Latvia,LOGISTIC,0.02,2000.00,102,102.400,344340,340945,204000,548340,7.9013,54,496,230313,True
Latvia,LOGISTIC,0.05,5000.00,74,73.780,434799,432255,370000,804799,8.0611,67,496,230313,True
Latvia,LOGISTIC,0.1,10000.00,51,50.670,596752,597481,510000,1106752,6.8108,57,496,230313,True
Latvia,LOGISTIC,0.2,20000.00,30,30.000,879601,879601,600000,1479601,4.8824,0,496,230313,True
Latvia,LOGISTIC,0.5,50000.00,4,4.000,1670141,1670141,200000,1870141,0.5977,0,496,230313,True
Slovenia,LINEAR,0.0001,10.00,6451,6451.000,642421,642421,64510,706931,0.3058,0,306,11727544,True
Slovenia,LINEAR,0.0002,20.00,6451,6451.000,642421,642421,129020,771441,0.3058,0,306,11727544,True
Slovenia,LINEAR,0.0005,50.00,6449,6449.000,642483,642483,322450,964933,0.3058,0,306,11727544,True
Slovenia,LINEAR,0.001,100.00,6437,6437.000,643576,643576,643700,1287276,0.3064,0,306,11727544,True
Slovenia,LINEAR,0.002,200.00,5877,5877.000,736250,736250,1175400,1911650,0.3505,0,306,11727544,True
Slovenia,LINEAR,0.005,500.00,3674,3674.500,1463979,1463707,1837000,3300979,0.6969,15,306,11727544,True
Slovenia,LINEAR,0.01,1000.00,2342,2341.500,2408613,2408864,2342000,4750613,1.1466,31,306,11727544,True
Slovenia,LINEAR,0.02,2000.00,1464,1464.000,3648319,3648116,2928000,6576319,1.7367,28,306,11727544,True
Slovenia,LINEAR,0.05,5000.00,774,773.500,5832884,5834303,3870000,9702884,2.7766,43,306,11727544,True
Slovenia,LINEAR,0.1,10000.00,469,468.530,7953964,7956236,4690000,12643964,3.7863,78,306,11727544,True
Slovenia,LINEAR,0.14142,14142.00,348,348.250,9396753,9389403,4921416,14318169,4.473,78,306,11727544,True
Slovenia,LINEAR,0.15422,15422.00,321,321.080,9797305,9790503,4950462,14747767,4.6637,94,306,11727544,True
Slovenia,LINEAR,0.16105,16105.00,309,309.080,9987309,9979739,4976445,14963754,4.7542,82,306,11727544,True
Slovenia,LINEAR,0.1628,16280.00,306,305.580,10035728,10036554,4981680,15017408,4.7772,84,306,11727544,True
Slovenia,LINEAR,0.16458,16458.00,305,304.750,10049849,10050204,5019690,15069539,4.7839,77,306,11727544,True
Slovenia,LINEAR,0.16818,16818.00,303,302.750,10081851,10083492,5095854,15177705,4.7992,30,306,11727544,True
Slovenia,LINEAR,0.2,20000.00,271,270.830,10666781,10665113,5420000,16086781,5.0776,59,306,11727544,True
Slovenia,LINEAR,0.21164,21164.00,260,260.250,10887881,10881762,5502640,16390521,5.1829,42,306,11727544,True
Slovenia,LINEAR,0.24131,24131.00,236,235.500,11428956,11436399,5694916,17123872,5.4404,19,306,11727544,True
Slovenia,LINEAR,0.24936,24936.00,230,229.500,11576366,11583495,5735280,17311646,5.5106,31,306,11727544,True
Slovenia,LINEAR,0.25149,25149.00,226,226.500,11676701,11658591,5683674,17360375,5.5584,27,306,11727544,True
Slovenia,LINEAR,0.25348,25348.00,226,225.500,11676701,11683840,5728648,17405349,5.5584,25,306,11727544,True
Slovenia,LINEAR,0.25557,25557.00,224,223.830,11726430,11726373,5724768,17451198,5.582,34,306,11727544,True
Slovenia,LINEAR,0.25767,25767.00,221,220.830,11803255,11803287,5694507,17497762,5.6186,28,306,11727544,True
Slovenia,LINEAR,0.27514,27514.00,212,212.170,12043347,12034058,5832968,17876315,5.7329,28,306,11727544,True
Slovenia,LINEAR,0.31623,31623.00,191,191.000,12656074,12654954,6039993,18696067,6.0246,26,306,11727544,True
Slovenia,LINEAR,0.5,50000.00,130,130.000,15058903,15058903,6500000,21558903,7.1684,0,306,11727544,True
Slovenia,LINEAR,1,100000.00,93,93.000,17587275,17580000,9300000,26887275,8.3669,8,306,11727544,True
Slovenia,LINEAR,2,200000.00,68,68.500,21333463,20919548,13600000,34933463,9.8716,116,306,11727544,True
Slovenia,LOGISTIC,0.0001,10.00,2171,2171.000,181720,181714,21710,203430,1.2362,64,306,284255,True
Slovenia,LOGISTIC,0.0002,20.00,1397,1397.250,192778,192762,27940,220718,1.8117,87,306,284255,True
Slovenia,LOGISTIC,0.0005,50.00,780,780.420,212457,212416,39000,251457,2.7786,89,306,284255,True
Slovenia,LOGISTIC,0.001,100.00,482,482.000,233790,233705,48200,281990,3.7658,103,306,284255,True
Slovenia,LOGISTIC,0.0014142,141.42,375,375.400,246609,246530,53032,299642,4.3357,68,306,284255,True
Slovenia,LOGISTIC,0.0016818,168.18,339,339.480,252273,252051,57013,309286,4.5773,113,306,284255,True
Slovenia,LOGISTIC,0.001834,183.40,319,319.120,255799,255622,58505,314304,4.7226,115,306,284255,True
Slovenia,LOGISTIC,0.0019152,191.52,308,307.500,257789,257793,58988,316777,4.8071,89,306,284255,True
Slovenia,LOGISTIC,0.0019361,193.61,305,305.000,258383,258275,59051,317434,4.828,89,306,284255,True
Slovenia,LOGISTIC,0.0019571,195.71,303,303.000,258728,258664,59300,318028,4.8401,68,306,284255,True
Slovenia,LOGISTIC,0.002,200.00,299,299.000,259535,259454,59800,319335,4.8715,68,306,284255,False
Slovenia,LOGISTIC,0.002,200.00,299,299.000,259502,259454,59800,319302,4.8708,68,306,284255,True
Slovenia,LOGISTIC,0.0025169,251.69,259,259.250,268610,268453,65188,333798,5.2483,85,306,284255,True
Slovenia,LOGISTIC,0.0031623,316.23,222,222.170,279005,278870,70203,349208,5.6549,40,306,284255,True
Slovenia,LOGISTIC,0.0032719,327.19,218,218.500,280324,280054,71327,351651,5.712,43,306,284255,True
Slovenia,LOGISTIC,0.0034937,349.37,211,211.330,282787,282491,73717,356504,5.8222,75,306,284255,True
Slovenia,LOGISTIC,0.003546,354.60,208,208.500,283852,283490,73757,357609,5.8532,79,306,284255,True
Slovenia,LOGISTIC,0.0035515,355.15,208,208.500,283852,283490,73871,357723,5.8532,79,306,284255,True
Slovenia,LOGISTIC,0.0036102,361.02,202,202.500,286002,285643,72926,358928,5.9362,65,306,284255,True
Slovenia,LOGISTIC,0.0037306,373.06,199,199.000,287098,286929,74239,361337,5.9878,70,306,284255,True
Slovenia,LOGISTIC,0.0039764,397.64,190,190.110,290494,290340,75552,366046,6.116,76,306,284255,True
Slovenia,LOGISTIC,0.0042535,425.35,182,182.500,293726,293486,77414,371140,6.2477,23,306,284255,True
Slovenia,LOGISTIC,0.005,500.00,161,161.000,303539,303512,80500,384039,6.5859,33,306,284255,True
Slovenia,LOGISTIC,0.01,1000.00,114,113.500,336670,337074,114000,450670,7.6482,25,306,284255,True
Slovenia,LOGISTIC,0.02,2000.00,83,83.230,380913,379834,166000,546913,8.8983,47,306,284255,True
Slovenia,LOGISTIC,0.05,5000.00,57,56.830,463573,462303,285000,748573,10.4319,76,306,284255,True
Slovenia,LOGISTIC,0.1,10000.00,45,45.380,553178,546595,450000,1003178,10.911,47,306,284255,True
Slovenia,LOGISTIC,0.2,20000.00,29,29.000,767737,767737,580000,1347737,9.5998,0,306,284255,True
Slovenia,LOGISTIC,0.5,50000.00,10,10.000,1419050,1419050,500000,1919050,3.7509,0,306,284255,True
Lithuania,LINEAR,0.0001,10.00,5263,5263.000,1421659,1421659,52630,1474289,0.5066,0,582,12327166,True
Lithuania,LINEAR,0.0002,20.00,5263,5263.000,1421659,1421659,105260,1526919,0.5066,0,582,12327166,True
Lithuania,LINEAR,0.0005,50.00,5262,5262.000,1421699,1421699,263100,1684799,0.5066,0,582,12327166,True
Lithuania,LINEAR,0.001,100.00,5251,5251.000,1422652,1422652,525100,1947752,0.507,0,582,12327166,True
Lithuania,LINEAR,0.002,200.00,4960,4960.000,1470750,1470750,992000,2462750,0.5241,0,582,12327166,True
Lithuania,LINEAR,0.005,500.00,3636,3635.500,1912674,1912918,1818000,3730674,0.6816,3,582,12327166,True
Lithuania,LINEAR,0.01,1000.00,2652,2652.000,2620203,2620203,2652000,5272203,0.9337,0,582,12327166,True
Lithuania,LINEAR,0.02,2000.00,1790,1790.500,3862768,3861722,3580000,7442768,1.3765,17,582,12327166,True
Lithuania,LINEAR,0.05,5000.00,990,990.500,6362992,6360383,4950000,11312992,2.2675,11,582,12327166,True
Lithuania,LINEAR,0.1,10000.00,614,614.500,8981638,8976389,6140000,15121638,3.2006,13,582,12327166,True
Lithuania,LINEAR,0.10443,10443.00,597,597.000,9156854,9156509,6234471,15391325,3.2631,8,582,12327166,True
Lithuania,LINEAR,0.10671,10671.00,588,587.500,9252672,9256913,6274548,15527220,3.2972,3,582,12327166,True
Lithuania,LINEAR,0.10788,10788.00,581,581.000,9326624,9326553,6267828,15594452,3.3236,6,582,12327166,True
Lithuania,LINEAR,0.10905,10905.00,575,575.000,9391779,9391640,6270375,15662154,3.3468,10,582,12327166,True
Lithuania,LINEAR,0.11892,11892.00,546,545.500,9723340,9728816,6493032,16216372,3.4649,21,582,12327166,True
Lithuania,LINEAR,0.14024,14024.00,486,486.500,10504991,10496704,6815664,17320655,3.7435,13,582,12327166,True
Lithuania,LINEAR,0.14142,14142.00,486,486.000,10504991,10503730,6873012,17378003,3.7435,10,582,12327166,True
Lithuania,LINEAR,0.18231,18231.00,402,401.830,11852860,11853538,7328862,19181722,4.2233,23,582,12327166,True
Lithuania,LINEAR,0.19467,19467.00,383,383.170,12210433,12205619,7455861,19666294,4.3507,7,582,12327166,True
Lithuania,LINEAR,0.19789,19789.00,378,377.830,12308260,12310138,7480242,19788502,4.3856,10,582,12327166,True
Lithuania,LINEAR,0.2,20000.00,375,375.170,12367940,12363104,7500000,19867940,4.4068,9,582,12327166,True
Lithuania,LINEAR,0.20116,20116.00,374,374.170,12387997,12383160,7523384,19911381,4.414,9,582,12327166,True
Lithuania,LINEAR,0.20787,20787.00,364,364.170,12593088,12587997,7566468,20159556,4.4871,11,582,12327166,True
Lithuania,LINEAR,0.237,23700.00,330,330.330,13353293,13341917,7821000,21174293,4.758,17,582,12327166,True
Lithuania,LINEAR,0.5,50000.00,193,192.690,18002935,17996161,9650000,27652935,6.4055,72,582,12327166,True
Lithuania,LINEAR,1,100000.00,135,135.500,22466403,21850200,13500000,35966403,7.7503,93,582,12327166,True
Lithuania,LINEAR,5,500000.00,100,99.860,31789140,29004096,50000000,81789140,9.0599,146,582,12327166,True
Lithuania,LOGISTIC,0.0001,10.00,2560,2560.500,237268,237263,25600,262868,0.9707,17,582,361093,True
Lithuania,LOGISTIC,0.0002,20.00,1786,1786.500,248408,248397,35720,284128,1.3879,11,582,361093,True
Lithuania,LOGISTIC,0.0005,50.00,1034,1034.500,272049,272021,51700,323749,2.2155,14,582,361093,True
Lithuania,LOGISTIC,0.001,100.00,663,663.170,297836,297810,66300,364136,3.0718,29,582,361093,True
Lithuania,LOGISTIC,0.0011892,118.92,602,602.500,304485,304420,71590,376075,3.2834,17,582,361093,True
Lithuania,LOGISTIC,0.0012419,124.19,592,592.500,305703,305635,73520,379223,3.3244,29,582,361093,True
Lithuania,LOGISTIC,0.0012691,126.91,582,582.500,306967,306892,73862,380829,3.3648,19,582,361093,True
Lithuania,LOGISTIC,0.0012968,129.68,574,574.500,308000,307919,74436,382436,3.3988,25,582,361093,True
Lithuania,LOGISTIC,0.0014142,141.42,537,537.000,313000,312982,75943,388943,3.5608,36,582,361093,True
Lithuania,LOGISTIC,0.0016498,164.98,486,486.000,320752,320747,80180,400932,3.804,12,582,361093,True
Lithuania,LOGISTIC,0.002,200.00,438,438.500,329461,329318,87600,417061,4.0716,48,582,361093,True
Lithuania,LOGISTIC,0.002,200.00,438,438.500,329461,329318,87600,417061,4.0716,48,582,361093,True
Lithuania,LOGISTIC,0.0021447,214.47,421,421.000,332980,332948,90292,423272,4.1709,16,582,361093,True
Lithuania,LOGISTIC,0.0027881,278.81,345,345.000,351589,351560,96189,447778,4.7393,16,582,361093,True
Lithuania,LOGISTIC,0.0029771,297.71,329,329.000,356213,356189,97947,454160,4.8757,32,582,361093,True
Lithuania,LOGISTIC,0.0030764,307.64,318,317.500,359531,359672,97830,457361,4.976,17,582,361093,True
Lithuania,LOGISTIC,0.0031272,312.72,314,313.670,360780,360862,98194,458974,5.0164,23,582,361093,True
Lithuania,LOGISTIC,0.0031623,316.23,308,308.500,362720,362484,97399,460119,5.0749,13,582,361093,True
Lithuania,LOGISTIC,0.0031789,317.89,307,307.000,362963,362960,97592,460555,5.0794,12,582,361093,True
Lithuania,LOGISTIC,0.0036245,362.45,286,285.500,370217,370311,103661,473878,5.2717,41,582,361093,True
Lithuania,LOGISTIC,0.005,500.00,235,234.750,392299,392279,117500,509799,5.8514,24,582,361093,True
Lithuania,LOGISTIC,0.01,1000.00,159,159.480,455065,446139,159000,614065,7.2002,146,582,361093,True
Lithuania,LOGISTIC,0.02,2000.00,124,124.020,499416,495100,248000,747416,8.0357,165,582,361093,True
Lithuania,LOGISTIC,0.05,5000.00,97,97.350,598469,580029,485000,1083469,8.6859,107,582,361093,True
Lithuania,LOGISTIC,0.1,10000.00,80,79.670,717204,712443,800000,1517204,8.7382,68,582,361093,True
Lithuania,LOGISTIC,0.2,20000.00,41,41.000,1294679,1294679,820000,2114679,5.5347,0,582,361093,True
Lithuania,LOGISTIC,0.5,50000.00,7,7.000,2381773,2381773,350000,2731773,0.8921,0,582,361093,True
Ireland,LINEAR,0.0001,10.00,11315,11315.000,3848692,3848692,113150,3961842,0.7702,0,862,23555517,True
Ireland,LINEAR,0.00015,15.00,11315,11315.000,3848692,3848692,169725,4018417,0.7702,0,862,23555517,True
Ireland,LINEAR,0.0002,20.00,11315,11315.000,3848692,3848692,226300,4074992,0.7702,0,862,23555517,True
Ireland,LINEAR,0.0003,30.00,11315,11315.000,3848692,3848692,339450,4188142,0.7702,0,862,23555517,True
Ireland,LINEAR,0.0005,50.00,11315,11315.000,3848692,3848692,565750,4414442,0.7702,0,862,23555517,True
Ireland,LINEAR,0.0007,70.00,11311,11311.000,3848956,3848956,791770,4640726,0.7702,0,862,23555517,True
Ireland,LINEAR,0.001,100.00,11240,11240.000,3855372,3855372,1124000,4979372,0.7715,0,862,23555517,True
Ireland,LINEAR,0.0015,150.00,10583,10583.000,3940324,3940324,1587450,5527774,0.7885,0,862,23555517,True
Ireland,LINEAR,0.002,200.00,9645,9645.000,4104680,4104680,1929000,6033680,0.8214,0,862,23555517,True
Ireland,LINEAR,0.003,300.00,7970,7969.500,4518072,4518177,2391000,6909072,0.9041,13,862,23555517,True
Ireland,LINEAR,0.005,500.00,6070,6070.500,5256157,5255853,3035000,8291157,1.0518,29,862,23555517,True
Ireland,LINEAR,0.007,700.00,5014,5014.500,5881931,5881147,3509800,9391731,1.177,67,862,23555517,True
Ireland,LINEAR,0.01,1000.00,4139,4139.450,6618812,6617934,4139000,10757812,1.3245,56,862,23555517,True
Ireland,LINEAR,0.015,1500.00,3344,3344.000,7593117,7592705,5016000,12609117,1.5195,44,862,23555517,True
Ireland,LINEAR,0.02,2000.00,2905,2905.000,8353867,8353525,5810000,14163867,1.6717,50,862,23555517,True
Ireland,LINEAR,0.03,3000.00,2337,2337.300,9745774,9743862,7011000,16756774,1.9502,85,862,23555517,True
Ireland,LINEAR,0.05,5000.00,1754,1754.000,12014552,12011071,8770000,20784552,2.4042,125,862,23555517,True
Ireland,LINEAR,0.07,7000.00,1411,1410.670,14050997,14048562,9877000,23927997,2.8118,108,862,23555517,True
Ireland,LINEAR,0.1,10000.00,1111,1111.000,16547973,16545981,11110000,27657973,3.3114,60,862,23555517,True
Ireland,LINEAR,0.14142,14142.00,864,864.250,19471059,19464744,12218688,31689747,3.8964,63,862,23555517,True
Ireland,LINEAR,0.14296,14296.00,861,861.000,19512798,19510972,12308856,31821654,3.9047,46,862,23555517,True
Ireland,LINEAR,0.14452,14452.00,852,852.000,19641878,19640357,12313104,31954982,3.9306,36,862,23555517,True
Ireland,LINEAR,0.14768,14768.00,841,841.330,19802248,19796076,12419888,32222136,3.9627,55,862,23555517,True
Ireland,LINEAR,0.15,15000.00,827,827.000,20009939,20009227,12405000,32414939,4.0042,40,862,23555517,True
Ireland,LINEAR,0.15,15000.00,827,827.000,20009939,20009227,12405000,32414939,4.0042,40,862,23555517,True
Ireland,LINEAR,0.15422,15422.00,805,805.000,20344811,20343802,12414710,32759521,4.0712,43,862,23555517,True
Ireland,LINEAR,0.16818,16818.00,761,760.830,21052768,21052689,12798498,33851266,4.2129,59,862,23555517,True
Ireland,LINEAR,0.2,20000.00,652,652.000,23048661,23042742,13040000,36088661,4.6123,50,862,23555517,True
Ireland,LINEAR,0.2,20000.00,652,652.000,23048661,23042742,13040000,36088661,4.6123,50,862,23555517,True
Ireland,LINEAR,0.20581,20581.00,638,637.670,23334439,23334743,13130678,36465117,4.6695,66,862,23555517,True
Ireland,LINEAR,0.20878,20878.00,634,634.000,23417727,23410940,13236652,36654379,4.6862,64,862,23555517,True
Ireland,LINEAR,0.21028,21028.00,628,627.920,23544264,23538297,13205584,36749848,4.7115,79,862,23555517,True
Ireland,LINEAR,0.2104,21040.00,627,626.920,23565302,23559335,13192080,36757382,4.7157,79,862,23555517,True
Ireland,LINEAR,0.21179,21179.00,625,624.670,23605556,23606771,13236875,36842431,4.7238,70,862,23555517,True
Ireland,LINEAR,0.22134,22134.00,601,600.780,24122390,24123034,13302534,37424924,4.8272,41,862,23555517,True
Ireland,LINEAR,0.22427,22427.00,593,592.600,24299109,24305383,13299211,37598320,4.8625,35,862,23555517,True
Ireland,LINEAR,0.24495,24495.00,544,543.500,25451830,25459772,13325280,38777110,5.0932,35,862,23555517,True
Ireland,LINEAR,0.25149,25149.00,534,533.500,25700308,25707836,13429566,39129874,5.143,43,862,23555517,True
Ireland,LINEAR,0.3,30000.00,457,457.080,27807999,27791466,13710000,41517999,5.5647,74,862,23555517,True
Ireland,LINEAR,0.31623,31623.00,439,438.900,28370664,28352040,13882497,42253161,5.6773,84,862,23555517,True
Ireland,LINEAR,0.5,50000.00,307,307.000,33679142,33643980,15350000,49029142,6.7356,73,862,23555517,True
Ireland,LOGISTIC,0.0001,10.00,4009,4008.830,438994,438990,40090,479084,1.3539,81,862,630482,True
Ireland,LOGISTIC,0.0002,20.00,2875,2875.170,454949,454941,57500,512449,1.6892,61,862,630482,True
Ireland,LOGISTIC,0.0005,50.00,1766,1765.920,490529,490458,88300,578829,2.4108,172,862,630482,True
Ireland,LOGISTIC,0.001,100.00,1151,1150.750,534073,534007,115100,649173,3.2706,117,862,630482,True
Ireland,LOGISTIC,0.0014142,141.42,921,920.750,561356,561355,130248,691604,3.7913,85,862,630482,True
Ireland,LOGISTIC,0.0014768,147.68,888,887.830,566137,566121,131140,697277,3.8824,56,862,630482,True
Ireland,LOGISTIC,0.0015092,150.92,875,874.830,568091,568062,132055,700146,3.9206,78,862,630482,True
Ireland,LOGISTIC,0.0015256,152.56,865,864.830,569611,569580,131964,701575,3.951,84,862,630482,True
Ireland,LOGISTIC,0.0015339,153.39,861,861.420,570224,570103,132069,702293,3.9596,93,862,630482,True
Ireland,LOGISTIC,0.0015422,154.22,858,858.500,570671,570552,132321,702992,3.9702,72,862,630482,True
Ireland,LOGISTIC,0.0016818,168.18,798,798.330,580520,580285,134208,714728,4.1573,130,862,630482,True
Ireland,LOGISTIC,0.002,200.00,712,711.750,596169,596089,142400,738569,4.4452,80,862,630482,True
Ireland,LOGISTIC,0.002,200.00,712,711.750,596169,596089,142400,738569,4.4452,80,862,630482,True
Ireland,LOGISTIC,0.0025149,251.49,595,595.000,622513,622256,149637,772150,4.9248,130,862,630482,True
Ireland,LOGISTIC,0.0026631,266.31,571,570.530,628746,628605,152063,780809,5.0424,146,862,630482,True
Ireland,LOGISTIC,0.0027015,270.15,564,564.040,630660,630344,152365,783025,5.0774,143,862,630482,True
Ireland,LOGISTIC,0.0027404,274.04,555,554.550,633077,632931,152092,785169,5.1142,137,862,630482,True
Ireland,LOGISTIC,0.0028201,282.01,544,544.470,636240,635736,153413,789653,5.1664,155,862,630482,True
Ireland,LOGISTIC,0.0031623,316.23,510,509.670,646295,646082,161277,807572,5.3384,181,862,630482,True
Ireland,LOGISTIC,0.005,500.00,381,381.310,698450,696342,190500,888950,6.1739,172,862,630482,True
Ireland,LOGISTIC,0.01,1000.00,265,265.470,819452,776280,265000,1084452,7.3124,280,862,630482,True
Ireland,LOGISTIC,0.2,20000.00,79,78.750,1898221,1896375,1580000,3478221,7.679,24,862,630482,True
Ireland,LOGISTIC,0.5,50000.00,15,15.000,4009177,4009177,750000,4759177,1.7474,0,862,630482,True
Norway,LINEAR,0.0001,10.00,10021,10021.000,3669878,3669878,100210,3770088,0.7182,0,755,40818616,True
Norway,LINEAR,0.00015,15.00,10020,10020.000,3669889,3669889,150300,3820189,0.7182,0,755,40818616,True
Norway,LINEAR,0.0002,20.00,10020,10020.000,3669889,3669889,200400,3870289,0.7182,0,755,40818616,True
Norway,LINEAR,0.0003,30.00,10020,10020.000,3669889,3669889,300600,3970489,0.7182,0,755,40818616,True
Norway,LINEAR,0.0005,50.00,10019,10019.000,3669928,3669928,500950,4170878,0.7182,0,755,40818616,True
Norway,LINEAR,0.0007,70.00,10016,10016.000,3670115,3670115,701120,4371235,0.7182,0,755,40818616,True
Norway,LINEAR,0.001,100.00,10006,10006.000,3671010,3671010,1000600,4671610,0.7184,0,755,40818616,True
Norway,LINEAR,0.0015,150.00,9807,9807.000,3697056,3697056,1471050,5168106,0.7235,0,755,40818616,True
Norway,LINEAR,0.002,200.00,9385,9385.000,3771753,3771753,1877000,5648753,0.7381,0,755,40818616,True
Norway,LINEAR,0.003,300.00,8481,8481.000,3996973,3996973,2544300,6541273,0.7822,0,755,40818616,True
Norway,LINEAR,0.005,500.00,7166,7166.000,4513078,4513078,3583000,8096078,0.8832,0,755,40818616,True
Norway,LINEAR,0.007,700.00,6329,6329.000,5010359,5010277,4430300,9440659,0.9805,14,755,40818616,True
Norway,LINEAR,0.01,1000.00,5438,5438.500,5756377,5755866,5438000,11194377,1.1265,3,755,40818616,True
Norway,LINEAR,0.015,1500.00,4564,4563.500,6834296,6835010,6846000,13680296,1.3374,3,755,40818616,True
Norway,LINEAR,0.02,2000.00,3982,3981.500,7851421,7852168,7964000,15815421,1.5365,11,755,40818616,True
Norway,LINEAR,0.03,3000.00,3244,3243.500,9660528,9661339,9732000,19392528,1.8905,17,755,40818616,True
Norway,LINEAR,0.05,5000.00,2408,2408.000,12935232,12935076,12040000,24975232,2.5313,14,755,40818616,True
